uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark,ReportNetEnvelopeFileId
1,IT,IT15Q90000003605,Summonte_Imp_Di_Summonte_Localita_Starze,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003606,Taurasi_Depuratore_Loc_San_Quirico,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003607,Taurasi_Depuratore_Loc_Sala,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003608,Vallata_Impianto_Di_Vallata,,,,,,,,, , ,60321
1,IT,IT15Q90000003609,Venticano_Impianto_Localita_Ilici_S_Nicola,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003610,Venticano_Passo_Di_Venticano,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003611,Venticano_Calore,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003612,Volturara_Irpina_Depuratore_Loc_Spineta,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003613,Calabritto_Sistema_Di_Collettamento_Di_Calabritto,,,,,,,,, , ,60321
1,IT,IT15Q90000003614,S_Angelo_Dei_Lombardi_Impianto_Localita_Patetto,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003615,S_Angelo_Dei_Lombardi_Impianto_Localita_Quadrivio_Fredane,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003617,Capaccio_Sa_Impiantovarolato,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003618,Roccadaspide_Impianto_Localita_Ecoli,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003619,Trentinara_Impianto_Localita_Peratiello,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003620,Giungano_Sa_Impianto_San_Giuseppe,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003621,Agropoli_Impianto_Taverne,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003622,Roccadaspide_Impianto_Localita_S_Antonio,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003623,Battipaglia_Sa_Impianto_Tavernola,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003624,Collettamento_Residuo_Agglomerato_Battipaglia,,,,,,,,, , ,60321
1,IT,IT15Q90000003625,Eboli_Sa_Impianto_Macchioncello,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003626,Campagna_Imp_Del_Centro_Loc_Madonna_Del_Ponte,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003627,Salerno_Impianto_Salerno,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003628,Mercato_S_Severino_Frazione_Costa_Impianto_Mercato_S_Severino,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003629,Scafati_Impianto_Comprensiorale,,,,,,,,, , ,60321
1,IT,IT15Q90000003630,Angri_Impianto_Comprensiorale,0,0,,,,,,, , ,60321
1,IT,IT15Q90000003631,Nocera_Superiore_Impianto_Comprensiorale,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003632,Buccino_Depuratore_Buccino_Capoluogo,,,,,,,,, , ,60321
1,IT,IT15Q90000003633,Agerola_Depuratore_Di_Agerola_Via_Ponte,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003634,Montesano_Marcellana_Buonabitacolo_Impianto_Capoluogo_Peschiera,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003635,Collettamento_Residuo_Agglomerato_Montesano_Sulla_Marcellana,,,,,,,,, , ,60321
1,IT,IT15Q90000003636,Sala_Consilina_Impianto_Localita_Taverne,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003637,Sala_Consilina_Impianto_Loc_Macchia_Dell_Aspide,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003638,Sala_Consilina_Impianto_Loc_San_Giovanni,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003639,Sala_Consilina_Impianto_Localita_Trinita,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003640,Contursi_Terme_Impianto_Localita_Bagni,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003641,Contursi_Terme_Impianto_Localita_Fontanelle,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003642,Maiori_Depuratore_Di_Maiori,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003643,Collettamento_Residuo_Agglomerato_Maiori,,,,,,,,, , ,60321
1,IT,IT15Q90000003644,Teggiano_Depuratore_Di_Teggiano,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003645,Camerota_Condotta_Sottomarina_1,,,,,,,,, , ,60321
1,IT,IT15Q90000003646,Camerota_Condotta_Sottomarina_2,,,,,,,,, , ,60321
1,IT,IT15Q90000003647,Castel_San_Lorenzo_Sistema_Di_Collettamento_Di_Castel_San_Lorenzo,,,,,,,,, , ,60321
1,IT,IT15Q90000003648,Santa_Marina_Impianto_Fraz_Policastro,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003649,Santa_Marina_Impianto_Del_Centro,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003650,Sapri_Depuratore_Di_Sapri,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003651,Collettamento_Residuo_Agglomerato_Sapri,,,,,,,,, , ,60321
1,IT,IT15Q90000003652,Ascea_Depuratore_Di_Ascea,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003653,Collettamento_Residuo_Agglomerato_Ascea,,,,,,,,, , ,60321
1,IT,IT15Q90000003654,Centola_Depuratore_Fraz_Colla,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003655,Collettamento_Residuo_Agglomerato_Centola_1,,,,,,,,, , ,60321
1,IT,IT15Q90000003656,Acerno_Depuratore_Di_Acerno,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003657,Altavilla_Silentina_Sistema_Di_Collettamento_Di_Altavilla_Silentina,,,,,,,,, , ,60321
1,IT,IT15Q90000003658,Casalvelino_Impianto_Localita_Verduzio,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003661,Castellabate_Depuratore_Di_Maroccia,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003662,Castellabate_Depuratore_Di_Ogliastro_Marina,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003663,Roccagloriosa_Depuratore_Comunale_In_Loc_S_Cataldo,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003664,Roccagloriosa_Depuratore_Comunale_In_Loc_Tempa_Di_Acqua_Vena,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003665,Collettamento_Residuo_Agglomerato_Roccagloriosa,,,,,,,,, , ,60321
1,IT,IT15Q90000003666,Rofrano_Impianto_Di_Depurazione_Di_Rofrano,,,,,,,,, , ,60321
1,IT,IT15Q90000003667,Piaggine_Impianto_Di_Depurazione_Di_Piaggine,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003668,Caselle_In_Pittari_Depuratore_Comunale,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003669,Collettamento_Residuo_Agglomerato_Caselle_In_Pittari,,,,,,,,, , ,60321
1,IT,IT15Q90000003670,Vibonati_Impianto_Irace,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003671,Collettamento_Residuo_Agglomerato_Vibonati,,,,,,,,, , ,60321
1,IT,IT15Q90000003672,Amalfi_Depuratore_Di_Amalfi,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003673,Cetara_Impianto_Di_Depurazione_Localita_Porto,,,,,,,,, , ,60321
1,IT,IT15Q90000003674,Atrani_Impianto_Consortile_Condotta_Sottomarina,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003675,Collettamento_Residuo_Agglomerato_Ravello,,,,,,,,, , ,60321
1,IT,IT15Q90000003676,Tramonti_Impianto_Tramonti,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003677,Collettamento_Residuo_Agglomeratotramonti,,,,,,,,, , ,60321
1,IT,IT15Q90000003678,Ispani_Impianto_Di_Depurazione_In_Loc_Capitello,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003679,Montecorice_Impianto_Fraz_Fornelli,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003680,Montecorice_Depuratore_Ortodonico,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003681,Montecorice_Depuratore_Case_Del_Conte,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003682,Montecorice_Depuratore_Agnone,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003683,Montecorice_Impianto_Del_Capoluogo,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003684,Padula_Impianto_Del_Capoluogo,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003685,Perdifumo_Impianto_Di_Depurazione_Localita_Lacinque,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003686,Collettamento_Residuo_Agglomerato_Perdifumo,,,,,,,,, , ,60321
1,IT,IT15Q90000003687,Pisciotta_Imp_Di_Depurazione_S_Macario,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003688,Pisciotta_Imp_Di_Depurazione_Caprioli,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003689,Pisciotta_Imp_Di_Depurazione_Croce_Rodio,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003690,Polla_Depuratore_Di_Polla,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003691,Pollica_Impianto_Di_Depurazione_Di_Acciaroli,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003692,Pollica_Impianto_Di_Depurazione_Di_Pioppi,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003693,Postiglione_Impianto_Di_Depurazione_Localita_San_Rimedio,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003694,Postiglione_Impianto_Di_Depurazione_Localita_Pezze,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003695,San_Giovanni_A_Piro_Depuratore_Comunale_In_S_Giovanni_A_Piro,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003696,San_Giovanni_A_Piro_Depuratore_In_Loc_Bosco,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003697,Collettamento_Residuo_Agglomerato_San_Giovanni_A_Piro,,,,,,,,, , ,60321
1,IT,IT15Q90000003698,San_Gregorio_Magno_Impianto_Serrone,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003699,San_Mauro_Cilento_Impianto_Di_Depurazione_Di_Localita_Macchione,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003700,Collettamento_Residuo_Agglomerato_San_Mauro_Cilento,,,,,,,,, , ,60321
1,IT,IT15Q90000003701,Sant_Arsenio_Impianto_Localita_Difesa,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003702,Sant_Arsenio_Impianto_Localita_Fornace,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003703,Sanza_Impianto_Localita_Petraro,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003704,Sassano_Impianto_Via_Limiti,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003705,Torre_Orsaia_Impianto_Localita_Viccole,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003706,Positano_Impianto_Di_Dep_Loc_Via_Dei_Mulini,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003707,Praiano_Depuratore_Via_Roma,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003708,Praiano_Depuratore_Loc_Praia,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003709,Moio_Della_Civitella_Comune_Di_Moio_Della_Civitella,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003710,Caggiano_Impianto_Localita_Varco_Della_Mole,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003711,Minori_Impianto_Del_Centro_Localita_Grotta,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003712,Sicignano_Degli_Alburni_Depuratore_Di_Galdo,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003713,Collettamento_Residuo_Agglomerato_Sicignano_Degli_Alburni,,,,,,,,, , ,60321
1,IT,IT15Q90000003714,Casalbuono_Impianto_Costarelle,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003715,Collettamento_Residuo_Agglomerato_Casalbuono,,,,,,,,, , ,60321
1,IT,IT15Q15000000005,Castellammare_Di_Stabia_Na_Impianto_Foce_Sarno,0,0,,,0,0,,, , ,60321
1,IT,IT15Q15000000006,Marcianise_Ce_Depuratore_Di_Marcianise,0,0,,,0,0,,, , ,60321
1,IT,IT15Q15000000007,Villa_Literno_Ce_Impianto_Foce_Regi_Lagni,0,0,,,0,0,,, , ,60321
1,IT,IT15Q15000000008,Pozzuoli_Na_Impianto_Napoli_Ovest_Cuma,0,0,,,0,0,,, , ,60321
1,IT,IT15Q15000000033,Napoli_Impianto_Napoli_Est,0,0,,,0,0,,, , ,60321
1,IT,IT15Q15000000109,Foglianise_Depuratore_Via_Serradocile,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003439,Alife_Impianto_Di_Fusaro_Vadolargo,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003440,Alife_Impianto_Di_Totari,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003441,Vairano_Patenora_Depuratore_Marzanello,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003442,Caianello_Localita_Santo_Spirito,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003443,Vairano_Patenora_Depuratore_In_Vairano_Scalo,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003444,Vairano_Patenora_Depuratore_In_Vairano_Patenora,,,,,,,,, , ,60321
1,IT,IT15Q90000003445,Vitulazio_Impianto_Di_Selva_Via_Fontana_Pigna,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003446,Collettamento_Residuo_Agglomerato_Vitulazio,,,,,,,,, , ,60321
1,IT,IT15Q90000003447,Calvi_Risorta_Impianto_Grauna_4000_Frazione_Rivo_Lanzi,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003448,Teano_Nuovo_Impianto_Teano,,,,,,,,, , ,60321
1,IT,IT15Q90000003449,Sparanise_Depuratore_A,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003450,Sparanise_Depuratore_B,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003451,Teano_Dep_Comunale_Di_Teano_Localita_Pastene,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003452,Mondragone_Impianto_Loc_Stercolilli,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003453,Falciano_Del_Massico_Impianto_Del_Capoluogo_Localita_Casale,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003454,Cellole_Depuratore_Localita_Doccia,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003455,Cellole_Impianto_Di_Baia_Domizia_Borgo_Centore,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003456,Pietramelara_Depuratore_Comunale,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003457,Pignataro_Maggiore_Depuratore_Comunale,0,0,,,0,0,,, , ,60321
1,IT,IT15Q90000003458,Collettamento_Residuo_Agglomerato_Pignataro_Maggiore,,,,,,,,, , ,60321
1,IT,IT15Q90000003459,Castel_Morrone_Impianto_Localita_Subia,0,0,,,0,0,,, , ,60321
1,IT,IT08000000000164,Vigolzone,13,31,5,1,1,6,2,0, , ,60321
1,IT,IT08000000000145,Cadeo_Roveleto_Monterusso,15,28,6,0,1,4,4,0, , ,60321
1,IT,IT08000000000157,Pianello,10,21,4,0,0,2,0,0, , ,60321
1,IT,IT08Q17000000001,Alseno,26,54,7,1,1,5,2,0, , ,60321
1,IT,IT08000000000146,Cadeo_Roveleto_Colombaia,18,41,4,1,1,4,3,0, , ,60321
1,IT,IT08000000000154,Gossolengo,28,52,7,1,1,4,2,0, , ,60321
1,IT,IT08000000000163,Sarmato,25,57,8,1,1,4,3,1, , ,60321
1,IT,IT08Q13000000006,Rivergaro_Niviano,26,53,10,1,1,6,4,1, , ,60321
1,IT,IT08000000000162,San_Giorgio_Piacentino,31,60,7,1,1,3,2,1, , ,60321
1,IT,IT08000000000148,Caorso,21,44,9,1,2,6,1,1, , ,60321
1,IT,IT08Q15000000001,Gragnano_Trebbiense_Nuovo,27,47,8,1,1,4,2,0, , ,60321
1,IT,IT08000000000143,Bobbio,33,64,8,1,2,7,1,0, , ,60321
1,IT,IT08000000000152,Cortemaggiore,30,60,13,1,2,8,3,1, , ,60321
1,IT,IT08000000000161,Rivergaro_Pieve,27,61,8,1,1,7,4,1, , ,60321
1,IT,IT08000000000155,Monticelli_D_Ongina,17,36,8,1,1,7,3,1, , ,60321
1,IT,IT08000000000149,Carpaneto_Piacentino,33,74,15,1,2,8,4,1, , ,60321
1,IT,IT08000000000160,Pontenure,53,96,18,2,2,10,4,1, , ,60321
1,IT,IT08000000000165,Castelvetro_Piacentino_Nuovo,43,83,13,1,5,20,8,0, , ,60321
1,IT,IT08000000000158,Podenzano_Casoni,62,164,20,2,7,23,7,1, , ,60321
1,IT,IT08000000000150,Castell_Arquato,44,96,12,1,3,17,4,1, , ,60321
1,IT,IT08000000000159,Ponte_Dell_Olio,36,75,11,1,1,10,6,1, , ,60321
1,IT,IT08000000000151,Castel_San_Giovanni,95,215,34,3,2,11,10,1, , ,60321
1,IT,IT08000000000147,Calendasco_Pontetrebbia,124,255,37,5,3,17,9,1, , ,60321
1,IT,IT08000000000144,Borgonovo_Val_Tidone,36,97,14,2,2,11,6,2, , ,60321
1,IT,IT08000000000153,Fiorenzuola_D_Arda,138,283,50,5,6,27,22,1, , ,60321
1,IT,IT08000000000156,Piacenza_Borgoforte,2035,5255,631,63,40,246,93,3, , ,60321
1,IT,IT08000000000185,Parma_Cervara_Baganzola,45,96,20,1,3,14,3,1, , ,60321
1,IT,IT08000000000172,Colorno_Nord,23,54,9,1,1,3,1,0, , ,60321
1,IT,IT08000000000201,Roccabianca,7,22,5,1,2,10,3,0, , ,60321
1,IT,IT08000000000166,Bedonia,11,31,3,0,2,7,2,0, , ,60321
1,IT,IT08000000000190,Salsomaggiore_Terme_Tabiano,6,17,3,0,1,4,2,0, , ,60321
1,IT,IT08000000000193,Sissa,24,60,9,1,1,5,2,1, , ,60321
1,IT,IT08000000000167,Berceto,20,44,7,1,1,5,3,0, , ,60321
1,IT,IT08000000000173,Colorno,63,153,24,3,3,12,5,2, , ,60321
1,IT,IT08000000000196,Tizzano_Val_Parma_Lagrimone,18,37,1,1,1,2,1,0, , ,60321
1,IT,IT08000000000181,Medesano,35,74,11,2,1,4,2,0, , ,60321
1,IT,IT08000000000189,Sala_Baganza,136,324,18,3,1,9,6,0, , ,60321
1,IT,IT08000000000168,Borgo_Val_Di_Taro,22,45,8,1,2,11,7,1, , ,60321
1,IT,IT08000000000186,Parma_Corcagnano,92,183,20,2,1,7,5,0, , ,60321
1,IT,IT08000000000192,San_Secondo_Parmense,45,108,17,2,2,9,1,1, , ,60321
1,IT,IT08000000000178,Fornovo_Di_Taro_Ricco,94,200,10,2,2,9,4,1, , ,60321
1,IT,IT08000000000176,Fontanellato,37,104,25,2,11,43,5,2, , ,60321
1,IT,IT08000000000182,Mezzani_Mezzano_Inferiore,32,103,12,1,2,10,3,1, , ,60321
1,IT,IT08000000000195,Sorbolo,156,412,50,5,2,16,12,3, , ,60321
1,IT,IT08000000000199,Traversetolo,184,342,24,4,3,18,5,0, , ,60321
1,IT,IT08000000000184,Noceto,144,481,35,6,1,5,4,0, , ,60321
1,IT,IT08000000000197,Torrile_San_Polo,117,282,28,5,5,21,4,1, , ,60321
1,IT,IT08000000000177,Fontevivo_Case_Massi,208,547,68,9,3,18,14,1, , ,60321
1,IT,IT08000000000171,Collecchio,204,505,63,7,3,16,12,0, , ,60321
1,IT,IT08000000000183,Montechiarugolo_Monticelli_Terme,309,683,59,8,3,19,8,0, , ,60321
1,IT,IT08000000000180,Medesano_Felegara,80,193,26,3,1,8,7,1, , ,60321
1,IT,IT08000000000169,Busseto,265,603,58,10,8,34,7,1, , ,60321
1,IT,IT08000000000179,Langhirano,934,2412,112,31,10,55,16,2, , ,60321
1,IT,IT08000000000191,Salsomaggiore_Terme,167,394,63,6,9,36,11,1, , ,60321
1,IT,IT08000000000174,Felino,360,803,101,19,5,32,17,2, , ,60321
1,IT,IT08000000000175,Fidenza,272,685,94,11,17,81,25,3, , ,60321
1,IT,IT08000000000188,Parma_Ovest,1674,3689,465,66,28,171,83,7, , ,60321
1,IT,IT08000000000187,Parma_Est,1200,3256,360,40,41,208,130,13, , ,60321
1,IT,IT08000000000220,Brescello,49,140,18,2,1,7,3,0, , ,60321
1,IT,IT08000000000224,Castellarano_Roteglia,33,66,15,2,1,4,3,1, , ,60321
1,IT,IT08000000000226,Castelnovo_Ne_Monti_Rio_Dorgola,87,219,27,3,4,21,18,2, , ,60321
1,IT,IT08000000000219,Boretto,30,97,17,2,1,7,4,1, , ,60321
1,IT,IT08000000000221,Cadelbosco_Villa_Seta_Nuovo,44,143,10,1,1,6,7,1, , ,60321
1,IT,IT08000000000230,Luzzara,7,25,6,3,1,6,4,1, , ,60321
1,IT,IT08000000000235,Rio_Saliceto,24,102,17,5,1,10,7,3, , ,60321
1,IT,IT08000000000238,Scandiano_Bosco,260,457,15,2,1,10,0,0, , ,60321
1,IT,IT08000000000222,Cadelbosco,46,162,28,3,1,18,5,2, , ,60321
1,IT,IT08000000000227,Gattatico_Praticello,130,259,23,4,2,10,8,2, , ,60321
1,IT,IT08000000000228,Guastalla_Nord,59,178,37,4,2,19,13,3, , ,60321
1,IT,IT08000000000229,Guastalla_Sud,109,380,37,5,2,23,13,2, , ,60321
1,IT,IT08000000000237,San_Martino_In_Rio_Nuovo,334,878,55,12,4,31,6,1, , ,60321
1,IT,IT08000000000231,Quattro_Castella_Le_Forche,232,442,50,5,3,23,11,1, , ,60321
1,IT,IT08000000000225,Castelnovo_Di_Sotto_Meletole,116,351,47,8,4,38,20,4, , ,60321
1,IT,IT08000000000223,Casalgrande_Salvaterra,348,931,110,18,5,50,32,3, , ,60321
1,IT,IT08000000000236,Rubiera,605,1687,187,23,7,86,18,6, , ,60321
1,IT,IT08000000000232,Reggiolo_Nuovo,112,400,83,8,6,53,45,6, , ,60321
1,IT,IT08000000000233,Reggio_Emilia_Roncocesi,3247,8110,362,78,100,884,111,12, , ,60321
1,IT,IT08000000000234,Reggio_Emilia_Mancasale,1320,3505,573,75,48,414,185,10, , ,60321
1,IT,IT08000000000086,Bomporto_Solara,12,105,16,1,2,9,2,1, , ,60321
1,IT,IT08000000000126,Ravarino_Rami_Stuffione,16,24,5,1,1,2,1,0, , ,60321
1,IT,IT08000000000133,Serramazzoni_Casa_Tadioli,10,22,7,0,1,2,2,0, , ,60321
1,IT,IT08000000000142,Pievepelago,19,50,4,0,1,3,1,0, , ,60321
1,IT,IT08000000000088,Camposanto,10,30,8,1,1,7,4,0, , ,60321
1,IT,IT08000000000138,Zocca_Bondiglio,19,42,12,1,1,3,3,0, , ,60321
1,IT,IT08000000000120,Montese,8,16,3,0,1,3,2,0, , ,60321
1,IT,IT08000000000118,Montecreto,5,10,3,0,1,2,2,0, , ,60321
1,IT,IT08000000000101,Finale_Emilia_Massa_Finalese,72,108,13,1,3,11,5,1, , ,60321
1,IT,IT08000000000130,San_Prospero,45,168,15,3,1,13,3,1, , ,60321
1,IT,IT08000000000111,Medolla,40,186,14,2,1,11,5,1, , ,60321
1,IT,IT08000000000127,Ravarino,25,38,10,1,2,4,3,1, , ,60321
1,IT,IT08000000000109,Formigine_Magreta,26,57,17,1,2,12,4,1, , ,60321
1,IT,IT08000000000123,Novi_Di_Modena_Rovereto,31,116,11,2,1,3,3,1, , ,60321
1,IT,IT08000000000092,Castelvetro_Di_Modena,102,215,27,1,2,11,4,1, , ,60321
1,IT,IT08000000000115,Modena_San_Damaso,11,25,13,1,1,4,3,0, , ,60321
1,IT,IT08000000000128,San_Cesario_Sul_Panaro,48,98,28,2,2,7,5,2, , ,60321
1,IT,IT08Q13000000009,Fanano_Nuovo,8,41,14,0,1,13,2,0, , ,60321
1,IT,IT08000000000113,Modena_Lesignana,10,21,13,1,1,6,2,1, , ,60321
1,IT,IT08000000000124,Novi_Di_Modena,94,184,20,2,1,7,4,1, , ,60321
1,IT,IT08000000000106,Fiumalbo_Nuovo,5,7,11,1,3,6,3,0, , ,60321
1,IT,IT08000000000129,San_Felice_Sul_Panaro,173,543,21,7,3,21,7,0, , ,60321
1,IT,IT08000000000093,Cavezzo,46,228,27,3,3,22,9,1, , ,60321
1,IT,IT08000000000103,Finale_Emilia,60,91,23,3,3,11,8,1, , ,60321
1,IT,IT08000000000134,Sestola_Fornace,24,47,7,0,2,6,4,0, , ,60321
1,IT,IT08000000000132,Savignano_Sul_Panaro_Bocchirolo,71,152,33,2,3,15,5,1, , ,60321
1,IT,IT08000000000094,Concordia_Sulla_Secchia,53,154,24,2,2,13,6,1, , ,60321
1,IT,IT08000000000087,Bomporto,85,341,28,3,3,20,7,1, , ,60321
1,IT,IT08000000000122,Nonantola,193,286,49,6,3,16,15,1, , ,60321
1,IT,IT08000000000136,Spilamberto,103,220,46,4,4,17,9,1, , ,60321
1,IT,IT08000000000125,Pavullo,114,246,59,3,5,27,15,2, , ,60321
1,IT,IT08000000000112,Mirandola,192,635,62,8,9,56,23,2, , ,60321
1,IT,IT08000000000090,Castelfranco_Emilia,209,443,104,6,9,37,18,1, , ,60321
1,IT,IT08000000000137,Vignola,210,443,131,7,11,54,21,1, , ,60321
1,IT,IT08000000000091,Castelnuovo_Rangone,377,788,159,9,8,40,16,1, , ,60321
1,IT,IT08000000000131,Sassuolo,414,881,269,24,13,48,22,3, , ,60321
1,IT,IT08000000000089,Carpi_Correggio,2844,6468,660,96,64,282,86,8, , ,60321
1,IT,IT08000000000117,Modena_Naviglio,1181,3046,847,68,130,563,259,19, , ,60321
1,IT,IT08Q13000000011,Loiano_Capoluogo_Versante_Zena,5,19,1,0,0,1,0,0, , ,60321
1,IT,IT08Q13000000012,Loiano_Capoluogo_Versante_Savena,14,34,5,0,1,3,1,0, , ,60321
1,IT,IT08Q13000000010,Monzuno_Rioveggio,62,172,16,1,3,9,5,1, , ,60321
1,IT,IT08000000000040,Vergato_Riola,11,25,5,1,2,6,2,1, , ,60321
1,IT,IT08000000000013,Castel_Maggiore_Trebbo,20,33,10,1,2,6,2,1, , ,60321
1,IT,IT08000000000003,Argelato,118,344,14,2,1,7,1,1, , ,60321
1,IT,IT08000000000015,Castiglione_Dei_Pepoli_Ca_Nova,21,79,11,1,3,8,3,1, , ,60321
1,IT,IT08000000000018,Galliera_San_Venanzio,58,98,20,2,3,11,10,2, , ,60321
1,IT,IT08000000000024,Marzabotto,84,132,40,3,8,20,13,1, , ,60321
1,IT,IT08Q13000000003,Crespellano_Via_Lunga,13,24,4,0,1,2,3,0, , ,60321
1,IT,IT08000000000011,Castel_Guelfo,66,136,30,3,7,23,5,2, , ,60321
1,IT,IT08000000000031,Pieve_Di_Cento,60,96,25,2,4,16,9,1, , ,60321
1,IT,IT08000000000028,Monterenzio_Pizzano,35,87,15,1,1,5,2,1, , ,60321
1,IT,IT08Q13000000002,Castello_D_Argile_Nuovo_Mascarino,46,97,27,3,5,19,15,2, , ,60321
1,IT,IT08000000000006,Bentivoglio,217,353,25,2,8,22,15,2, , ,60321
1,IT,IT08000000000038,Sasso_Marconi_Borgonuovo,29,64,13,1,4,12,6,1, , ,60321
