rptMStateKey,aucUwwCode,aucUwwName,aggID,aucAggCode,aucAggName,aucPercEnteringUWWTP,aucMethodPercEnteringUWWTP,aucPercC2T,ReportNetEnvelopeFileId
PL,PLKP0980N,,,PLKP098N,,98,C,2,60325
PL,PLKP0990N,,,PLKP099N,,0,C,0,60325
PL,PLKP1000N,,,PLKP100N,,98,C,2,60325
PL,PLKP1010N,,,PLKP101N,,98,C,1,60325
PL,PLKP1020N,,,PLKP102N,,88,C,12,60325
PL,PLKP5010,,,PLKP501,,99,C,1,60325
PL,PLKP5031,,,PLKP503,,0,C,0,60325
PL,PLKP5032,,,PLKP503,,61,C,0,60325
PL,PLKP5033,,,PLKP503,,17.96,C,0,60325
PL,PLKP5034,,,PLKP503,,21.02,C,0,60325
PL,PLLE0010,,,PLLE001,,95.9,C,3.24,60325
PL,PLLE0020,,,PLLE002,,92,C,8,60325
PL,PLLE0030,,,PLLE003,,98,C,2,60325
PL,PLLE0040,,,PLLE004,,98,C,2,60325
PL,PLLE0050,,,PLLE005,,92.6,C,6.1,60325
PL,PLLE0060,,,PLLE006,,99,C,1,60325
PL,PLLE0070,,,PLLE007,,99,C,1,60325
PL,PLLE0080,,,PLLE008,,98.66,C,1,60325
PL,PLLE0090,,,PLLE009,,93,C,7,60325
PL,PLLE0100,,,PLLE010,,96.7,C,2,60325
PL,PLLE0110,,,PLLE011,,98,C,2,60325
PL,PLLE0120,,,PLLE012,,99,C,1,60325
PL,PLLE0130,,,PLLE013,,91,C,8,60325
PL,PLLE0140,,,PLLE014,,99.3,C,0.7,60325
PL,PLLE0150,,,PLLE015,,98,C,2,60325
PL,PLLE0160,,,PLLE016,,78,C,17,60325
PL,PLLE0170,,,PLLE017,,98,C,1,60325
PL,PLLE0180,,,PLLE018,,96,C,4,60325
PL,PLLE0190,,,PLLE019,,99,C,1,60325
PL,PLLE0200,,,PLLE020,,99,C,1,60325
PL,PLLE0210,,,PLLE021,,99,C,1,60325
PL,PLLE0230,,,PLLE023,,98,C,2,60325
PL,PLLE0240,,,PLLE024,,81,C,19,60325
PL,PLLE0250,,,PLLE025,,98,C,1,60325
PL,PLLE0260,,,PLLE026,,90.9,C,9,60325
PL,PLLE0290,,,PLLE029,,84,C,9,60325
PL,PLLE0300,,,PLLE030,,88,C,4,60325
PL,PLLE0310,,,PLLE031,,91.1,C,7.6,60325
PL,PLLE0320,,,PLLE032,,100,C,0,60325
PL,PLLE0330,,,PLLE033,,70,C,29,60325
PL,PLLE0340,,,PLLE034,,93,C,7,60325
PL,PLLE0370,,,PLLE037,,92,C,8,60325
PL,PLLE0400,,,PLLE040,,97,C,3,60325
PL,PLLE0410,,,PLLE041,,98,C,2,60325
PL,PLLE0430,,,PLLE043,,98.24,C,1.76,60325
PL,PLLE0440,,,PLLE044,,100,C,0,60325
PL,PLLE0450,,,PLLE045,,46,C,54,60325
PL,PLLE0470,,,PLLE047,,100,C,0,60325
PL,PLLE0480,,,PLLE048,,99,C,1,60325
PL,PLLE0490,,,PLLE049,,97,C,3,60325
PL,PLLE0520,,,PLLE052,,99,C,1,60325
PL,PLLE0540,,,PLLE054,,98,C,1,60325
PL,PLLE0550,,,PLLE055,,67,C,33,60325
PL,PLLE0560,,,PLLE056,,65.13,C,34.87,60325
PL,PLLE0570,,,PLLE057,,86,C,13,60325
PL,PLLE0580,,,PLLE058,,75,C,25,60325
PL,PLLE0590,,,PLLE059,,98,C,1,60325
PL,PLLE0600,,,PLLE060,,88,C,12,60325
PL,PLLE0610,,,PLLE061,,95,C,5,60325
PL,PLLE0630,,,PLLE063,,0,C,0,60325
PL,PLLE0640,,,PLLE064,,100,C,0,60325
PL,PLLE0650,,,PLLE065,,98.5,C,0.4,60325
PL,PLLE0660,,,PLLE066,,71,C,28,60325
PL,PLLE0670,,,PLLE067,,95,C,5,60325
PL,PLLE0680,,,PLLE068,,54,C,44,60325
PL,PLLE0690,,,PLLE069,,65,C,35,60325
PL,PLLE0700,,,PLLE070,,96,C,4,60325
PL,PLLE0710,,,PLLE071,,70,C,30,60325
PL,PLLE0720,,,PLLE072,,96,C,4,60325
PL,PLLE0730,,,PLLE073,,98,C,2,60325
PL,PLLE0750,,,PLLE075,,99,C,1,60325
PL,PLLE0770,,,PLLE077,,100,C,0,60325
PL,PLLE0780,,,PLLE078,,100,C,0,60325
PL,PLLE0800,,,PLLE080,,89,C,3,60325
PL,PLLE0810N,,,PLLE081N,,100,C,0,60325
PL,PLLE0820N,,,PLLE082N,,99,C,1,60325
PL,PLLE0840N,,,PLLE084N,,98,C,2,60325
PL,PLLE0860N,,,PLLE086N,,17,C,83,60325
PL,PLLE0910N,,,PLLE091N,,99,C,0,60325
PL,PLLE0930N,,,PLLE093N,,99.6,C,0,60325
PL,PLLE0941N,,,PLLE094N,,71,C,1,60325
PL,PLLE0942N,,,PLLE094N,,10,C,0,60325
PL,PLLE0943N,,,PLLE094N,,6,C,0,60325
PL,PLLE0944N,,,PLLE094N,,12,C,0,60325
PL,PLLE0950N,,,PLLE095N,,69,C,29,60325
PL,PLLE096N,,,PLLE096N,,98,C,2,60325
PL,PLLE0970N,,,PLLE097N,,98,C,2,60325
PL,PLLE1040N,,,PLLE104N,,99,C,1,60325
PL,PLLE1060N,,,PLLE106N,,100,C,0,60325
PL,PLLE1080N,,,PLLE108N,,83,C,17,60325
PL,PLLE1100N,,,PLLE110N,,81,C,19,60325
PL,PLLE1110N,,,PLLE111N,,99.64,C,0.25,60325
PL,PLLE1120N,,,PLLE112N,,100,C,0,60325
PL,PLLE1130N,,,PLLE113N,,68,C,32,60325
PL,PLLE1200N,,,PLLE120N,,90,C,9,60325
PL,PLLE1210N,,,PLLE121N,,100,C,0,60325
PL,PLLE1220N,,,PLLE122N,,98.2,C,1.8,60325
PL,PLLE1250N,,,PLLE125N,,100,C,0,60325
PL,PLLE1280N,,,PLLE128N,,71,C,21,60325
PL,PLLE1300N,,,PLLE130N,,90.3,C,8.03,60325
PL,PLLE1310N,,,PLLE131N,,64,C,0,60325
PL,PLLE6010,,,PLLE601,,100,C,0,60325
PL,PLLO0010,,,PLLO001,,97,C,3,60325
PL,PLLO0020,,,PLLO002,,99,C,1,60325
PL,PLLO0030,,,PLLO003,,99,C,1,60325
PL,PLLO0040,,,PLLO004,,94,C,6,60325
PL,PLLO0050,,,PLLO005,,0,C,0,60325
PL,PLLO0060,,,PLLO006,,89,C,11,60325
PL,PLLO0070,,,PLLO007,,96.47,C,1.23,60325
PL,PLLO0080,,,PLLO008,,0,C,0,60325
PL,PLLO0090,,,PLLO009,,0,C,0,60325
PL,PLLO0100,,,PLLO010,,14,C,86,60325
PL,PLLO0120,,,PLLO012,,93,C,7,60325
PL,PLLO0140,,,PLLO014,,0,C,0,60325
PL,PLLO0150,,,PLLO015,,99,C,1,60325
PL,PLLO0160,,,PLLO016,,95,C,5,60325
PL,PLLO0170,,,PLLO017,,87,C,13,60325
PL,PLLO0180,,,PLLO018,,99,C,1,60325
PL,PLLO0190,,,PLLO019,,64,C,5,60325
PL,PLLO0200,,,PLLO020,,99,C,1,60325
PL,PLLO0210,,,PLLO021,,99,C,1,60325
PL,PLLO0220,,,PLLO022,,85,C,15,60325
PL,PLLO0230,,,PLLO023,,88,C,12,60325
PL,PLLO0240,,,PLLO024,,98,C,2,60325
PL,PLLO0250,,,PLLO025,,81,C,19,60325
PL,PLLO0260,,,PLLO026,,98,C,2,60325
PL,PLLO0270,,,PLLO027,,0,C,0,60325
PL,PLLO0280,,,PLLO028,,100,C,100,60325
PL,PLLO0291,,,PLLO029,,77,C,17,60325
PL,PLLO0292,,,PLLO029,,23,C,83,60325
PL,PLLO0300,,,PLLO030,,98,C,1,60325
PL,PLLO0310,,,PLLO031,,98,C,2,60325
PL,PLLO0320,,,PLLO032,,98,C,2,60325
PL,PLLO0330,,,PLLO033,,90,C,10,60325
PL,PLLO0340,,,PLLO034,,92,C,8,60325
PL,PLLO0350,,,PLLO035,,98,C,2,60325
PL,PLLO0360,,,PLLO036,,78,C,22,60325
PL,PLLO0370,,,PLLO037,,97,C,3,60325
PL,PLLO0380,,,PLLO038,,100,C,0,60325
PL,PLLO0390,,,PLLO039,,88,C,12,60325
PL,PLLO0402,,,PLLO040,,78,C,2,60325
PL,PLLO0401,,,PLLO040,,20,C,0,60325
PL,PLLO0410,,,PLLO041,,99,C,1,60325
PL,PLLO0420,,,PLLO042,,0,C,0,60325
PL,PLLO0430,,,PLLO043,,0,C,0,60325
PL,PLLO0450,,,PLLO045,,98,C,2,60325
PL,PLLO0470,,,PLLO047,,98,C,2,60325
PL,PLLO0490,,,PLLO049,,0,C,0,60325
PL,PLLO0540,,,PLLO054,,0,C,0,60325
PL,PLLO0590,,,PLLO059,,92,C,8,60325
PL,PLLO0630,,,PLLO063,,92,C,6,60325
PL,PLLO0720,,,PLLO072,,0,C,0,60325
PL,PLLO0780N,,,PLLO078N,,92,C,8,60325
PL,PLLO0790N,,,PLLO079N,,39,C,61,60325
PL,PLLO0802N,,,PLLO080N,,30,C,0,60325
PL,PLLO0801N,,,PLLO080N,,5,C,65,60325
PL,PLLO0810N,,,PLLO081N,,98,C,2,60325
PL,PLLO0830N,,,PLLO083N,,56,C,44,60325
PL,PLLO0840N,,,PLLO084N,,100,C,18,60325
PL,PLLO0870N,,,PLLO087N,,40,C,40,60325
PL,PLLO0870Na,,,PLLO087Na,,100,C,0,60325
PL,PLLO0880N,,,PLLO088N,,99,C,1,60325
PL,PLLO0880Na,,,PLLO088Na,,98,C,2,60325
PL,PLLO0890N,,,PLLO089N,,99,C,1,60325
PL,PLLO0902N,,,PLLO090N,,100,C,0,60325
PL,PLLO0901N,,,PLLO090N,,0,C,0,60325
PL,PLLO0910N,,,PLLO091N,,0,C,0,60325
PL,PLLO5020,,,PLLO502,,81,C,19,60325
PL,PLLU0010,,,PLLU001,,99,C,1,60325
PL,PLLU0020,,,PLLU002,,98,C,2,60325
PL,PLLU0030,,,PLLU003,,99,C,1,60325
PL,PLLU0040,,,PLLU004,,96,C,1,60325
PL,PLLU0050,,,PLLU005,,98,C,2,60325
PL,PLLU0060,,,PLLU006,,99,C,1,60325
PL,PLLU0070,,,PLLU007,,98.04,C,0.95,60325
PL,PLLU0080,,,PLLU008,,99,C,1,60325
PL,PLLU0460,,,PLLU046,,0,C,0,60325
PL,PLLU0470,,,PLLU047,,98,C,2,60325
PL,PLLU0480,,,PLLU048,,98,C,2,60325
PL,PLUU0500,,,PLLU050,,100,C,0,60325
PL,PLLU0530,,,PLLU053,,99,C,0,60325
PL,PLLU0550,,,PLLU055,,85,C,0,60325
PL,PLLU0552,,,PLLU055,,13,C,0,60325
PL,PLLU0580,,,PLLU058,,98,C,2,60325
PL,PLLU0600,,,PLLU060,,99,C,1,60325
PL,PLLU0630,,,PLLU063,,0,C,0,60325
PL,PLLU0651N,,,PLLU065N,,25,C,3,60325
PL,PLLU0652N,,,PLLU065N,,65,C,7,60325
PL,PLLU0660N,,,PLLU066N,,99,C,1,60325
PL,PLLU0670N,,,PLLU067N,,98,C,2,60325
PL,PLMP0011,,,PLMP001,,68,C,2,60325
PL,PLMP0016,,,PLMP001,,28,C,1,60325
PL,PLMP0018,,,PLMP001,,1,C,0,60325
PL,PLMP0020,,,PLMP002,,86,C,11,60325
PL,PLMP0431,,,PLMP002,,1,C,0,60325
PL,PLMP0432,,,PLMP002,,1,C,0,60325
PL,PLMP0700,,,PLMP002,,1,C,0,60325
PL,PLMP0030,,,PLMP003,,99,C,1,60325
PL,PLMP0041,,,PLMP004,,98,C,2,60325
PL,PLMP0042,,,PLMP004,,0,C,0,60325
PL,PLMP0043,,,PLMP004,,0,C,0,60325
PL,PLMP0051,,,PLMP005,,96.27,C,3.45,60325
PL,PLMP0061,,,PLMP006,,44,C,0,60325
PL,PLMP0062,,,PLMP006,,54,C,2,60325
PL,PLMP0070,,,PLMP007,,0.88,C,0.07,60325
PL,PLMP0080,,,PLMP008,,0,C,0,60325
PL,PLMP0090,,,PLMP009,,85,C,15,60325
PL,PLMP0100,,,PLMP010,,0,C,0,60325
PL,PLMP0110,,,PLMP011,,99,C,1,60325
PL,PLMP0121,,,PLMP012,,74,C,8,60325
PL,PLMP0122,,,PLMP012,,18,C,0,60325
PL,PLMP0130,,,PLMP013,,98.56,C,1.15,60325
PL,PLMP0140,,,PLMP014,,87,C,12,60325
PL,PLMP0150,,,PLMP015,,99,C,1,60325
PL,PLMP0161,,,PLMP016,,86,C,1,60325
PL,PLMP0162,,,PLMP016,,13,C,0,60325
PL,PLMP0171,,,PLMP017,,93,C,1,60325
PL,PLMP0172,,,PLMP017,,6,C,0,60325
PL,PLMP0182,,,PLMP018,,62,C,0,60325
PL,PLMP0181,,,PLMP018,,0,C,0,60325
PL,PLMP0190,,,PLMP019,,0,C,0,60325
PL,PLMO0200,,,PLMP020,,95,C,5,60325
PL,PLMP0210,,,PLMP021,,99,C,1,60325
PL,PLMP0220,,,PLMP022,,99,C,1,60325
PL,PLMP0230,,,PLMP023,,99,C,1,60325
PL,PLMP0240,,,PLMP024,,96,C,0,60325
PL,PLMP0250,,,PLMP025,,0,C,0,60325
PL,PLMP0270,,,PLMP027,,68.46,C,29.57,60325
PL,PLMP0280,,,PLMP028,,98,C,2,60325
PL,PLMP0290,,,PLMP029,,0,C,0,60325
PL,PLMP0300,,,PLMP030,,0,C,0,60325
PL,PLMP0310,,,PLMP031,,98,C,2,60325
PL,PLMP0330,,,PLMP033,,98.88,C,1.12,60325
PL,PLMP0341,,,PLMP034,,100,C,0,60325
PL,PLMP0351,,,PLMP035,,19,C,0,60325
PL,PLMP0352,,,PLMP035,,33,C,0,60325
PL,PLMP0353,,,PLMP035,,22,C,0,60325
PL,PLMP0354,,,PLMP035,,12,C,0,60325
PL,PLMP0355,,,PLMP035,,14,C,0,60325
PL,PLMP0360,,,PLMP036,,0,C,0,60325
PL,PLMP0370,,,PLMP037,,99,C,1,60325
PL,PLMP0381,,,PLMP038,,63,C,1,60325
PL,PLMP0382,,,PLMP038,,9,C,0,60325
PL,PLMP0390,,,PLMP039,,100,C,0,60325
PL,PLMP0400,,,PLMP040,,85.18,C,14.06,60325
PL,PLMP0410,,,PLMP041,,90,C,10,60325
PL,PLMP0440,,,PLMP044,,98,C,1,60325
PL,PLMP0450,,,PLMP045,,90,C,9,60325
PL,PLMP0481,,,PLMP048,,58,C,4,60325
PL,PLMP0482,,,PLMP048,,38,C,0,60325
PL,PLMP0490,,,PLMP049,,0,C,0,60325
PL,PLMP0500,,,PLMP050,,0,C,0,60325
PL,PLMP0510,,,PLMP051,,67,C,33,60325
PL,PLMP0520,,,PLMP052,,96,C,4,60325
PL,PLMP0540,,,PLMP054,,98,C,2,60325
PL,PLMP0551,,,PLMP055,,60,C,33,60325
PL,PLMP0552,,,PLMP055,,7,C,0,60325
PL,PLMP0561,,,PLMP056,,100,C,0,60325
PL,PLMP0562,,,PLMP056,,0,C,0,60325
PL,PLMP0570,,,PLMP057,,98,C,2,60325
PL,PLMP0580,,,PLMP058,,97,C,2,60325
PL,PLMP0590,,,PLMP059,,100,C,0,60325
PL,PLMP0610,,,PLMP061,,100,C,0,60325
PL,PLMP0621,,,PLMP062,,98,C,2,60325
PL,PLMP0650,,,PLMP065,,100,C,0,60325
PL,PLMP0721,,,PLMP072,,25,C,6,60325
PL,PLMP0722,,,PLMP072,,2,C,0,60325
PL,PLMP0741,,,PLMP074,,84,C,4,60325
PL,PLMP0742,,,PLMP074,,9,C,60,60325
PL,PLMP0743,,,PLMP074,,7,C,36,60325
PL,PLMP0750,,,PLMP075,,85,C,15,60325
PL,PLMP0760,,,PLMP076,,100,C,0,60325
PL,PLMP0770,,,PLMP077,,98,C,2,60325
PL,PLMP0780,,,PLMP078,,68,C,32,60325
PL,PLMP0790,,,PLMP079,,0,C,0,60325
PL,PLMP0800,,,PLMP080,,100,C,0,60325
PL,PLMP0811,,,PLMP081,,67,C,33,60325
PL,PLMP0812,,,PLMP081,,0,C,0,60325
PL,PLMP0820,,,PLMP082,,100,C,0,60325
PL,PLMP0830,,,PLMP083,,98,C,1,60325
PL,PLMP0840,,,PLMP084,,99,C,1,60325
PL,PLMP0851,,,PLMP085,,0,C,0,60325
PL,PLMP0852,,,PLMP085,,0,C,0,60325
PL,PLMP0870,,,PLMP087,,95,C,5,60325
PL,PLMP0880,,,PLMP088,,100,C,0,60325
PL,PLMP0890,,,PLMP089,,100,C,0,60325
PL,PLMP0920,,,PLMP092,,95,C,5,60325
PL,PLMP0941,,,PLMP094,,76,C,0,60325
PL,PLMP0942,,,PLMP094,,22,C,0,60325
PL,PLMP0950,,,PLMP095,,100,C,0,60325
PL,PLMP0961,,,PLMP096,,84,C,2,60325
PL,PLMP0962,,,PLMP096,,14,C,0,60325
PL,PLMP0981,,,PLMP098,,27,C,1,60325
PL,PLMP0982,,,PLMP098,,14,C,1,60325
PL,PLMP0983,,,PLMP098,,23,C,1,60325
PL,PLMP0984,,,PLMP098,,3,C,0,60325
PL,PLMP0985,,,PLMP098,,27,C,1,60325
PL,PLMP1000,,,PLMP100,,0,C,0,60325
PL,PLMP1011,,,PLMP101,,0,C,0,60325
PL,PLMP1021,,,PLMP102,,85.4,C,2.4,60325
PL,PLMP1022,,,PLMP102,,12.2,C,0,60325
PL,PLMP1030,,,PLMP103,,99,C,1,60325
PL,PLMP1050,,,PLMP105,,98.6,C,1.4,60325
PL,PLMP1060,,,PLMP106,,100,C,0,60325
PL,PLMP1070,,,PLMP107,,76,C,9,60325
PL,PLMP1071N,,,PLMP107,,11,C,0,60325
PL,PLMP1080,,,PLMP108,,89,C,9,60325
PL,PLMP1090,,,PLMP109,,98,C,2,60325
PL,PLMP1100,,,PLMP110,,99,C,1,60325
PL,PLMP1110,,,PLMP111,,99,C,1,60325
PL,PLMP1120,,,PLMP112,,93.6,C,6.4,60325
PL,PLMP1130,,,PLMP113,,100,C,0,60325
PL,PLMP1160,,,PLMP116,,98,C,2,60325
PL,PLMP1170,,,PLMP117,,0,C,0,60325
PL,PLMP1200,,,PLMP120,,98,C,0,60325
PL,PLMP1230,,,PLMP123,,60,C,40,60325
PL,PLMP1240,,,PLMP124,,72.8,C,27.2,60325
PL,PLMP1271,,,PLMP127,,15,C,3,60325
PL,PLMP1272,,,PLMP127,,30,C,10,60325
PL,PLMP1273,,,PLMP127,,35,C,17,60325
PL,PLMP1330,,,PLMP133,,99,C,1,60325
PL,PLMP1400,,,PLMP140,,94,C,6,60325
PL,PLMP1410,,,PLMP141,,100,C,0,60325
PL,PLMP1470,,,PLMP147,,93,C,7,60325
PL,PLMP1550,,,PLMP155,,90,C,9,60325
PL,PLMP1581,,,PLMP158,,63,C,0,60325
PL,PLMP1582,,,PLMP158,,35,C,0,60325
PL,PLMP1641,,,PLMP164,,92,C,2,60325
PL,PLMP1642,,,PLMP164,,6,C,0,60325
PL,PLMP1650,,,PLMP165,,98.3,C,1.7,60325
PL,PLMP1670,,,PLMP167,,100,C,0,60325
PL,PLMP1690,,,PLMP169,,64,C,36,60325
PL,PLMP1700,,,PLMP170,,93,C,5,60325
PL,PLMP1761,,,PLMP176,,0,C,0,60325
PL,PLMP1762,,,PLMP176,,98,C,2,60325
PL,PLMP1860,,,PLMP186,,98.1,C,1.9,60325
PL,PLMP1900,,,PLMP190,,98,C,2,60325
PL,PLMP1931,,,PLMP193,,35,C,0,60325
PL,PLMP1932,,,PLMP193,,65,C,0,60325
PL,PLMP2070,,,PLMP207,,0,C,0,60325
PL,PLMP2090,,,PLMP209,,94,C,6,60325
PL,PLMP2121,,,PLMP212,,45,C,14,60325
PL,PLMP2122,,,PLMP212,,30,C,10,60325
PL,PLMP2150N,,,PLMP215N,,100,C,0,60325
PL,PLMP2160N,,,PLMP216N,,100,C,0,60325
PL,PLMP2202N,,,PLMP220N,,97,C,1,60325
PL,PLMP2230N,,,PLMP223N,,99,C,1,60325
PL,PLMP2250N,,,PLMP225N,,98,C,1,60325
PL,PLMP2261N,,,PLMP226N,,0,C,0,60325
PL,PLMP2262N,,,PLMP226N,,0,C,0,60325
PL,PLMP2280N,,,PLMP228N,,50.62,C,49.01,60325
PL,PLMP2300N,,,PLMP230N,,56,C,44,60325
PL,PLMP2320N,,,PLMP232N,,28,C,0,60325
PL,PLMP2350N,,,PLMP232N,,64,C,8,60325
PL,PLMP2360N,,,PLMP236N,,100,C,0,60325
PL,PLMZ0011,,,PLMZ001,,82.6,C,0.7,60325
PL,PLMZ0012,,,PLMZ001,,16,C,0.6,60325
PL,PLMZ0020,,,PLMZ002,,99,C,1,60325
PL,PLMZ0030,,,PLMZ003,,99,C,1,60325
PL,PLMZ0040,,,PLMZ004,,90,C,10,60325
PL,PLMZ0050,,,PLMZ005,,99,C,1,60325
PL,PLMZ0060,,,PLMZ006,,99.4,C,0.6,60325
PL,PLMZ0070,,,PLMZ007,,99,C,1,60325
PL,PLMZ0081,,,PLMZ008,,95,C,5,60325
PL,PLMZ0100,,,PLMZ010,,99,C,1,60325
PL,PLMZ0110,,,PLMZ011,,97,C,3,60325
PL,PLMZ0120,,,PLMZ012,,98,C,2,60325
PL,PLMZ0130,,,PLMZ013,,94,C,6,60325
PL,PLMZ0140,,,PLMZ014,,96,C,4,60325
PL,PLMZ0150,,,PLMZ015,,89.63,C,10.37,60325
PL,PLMZ0160,,,PLMZ016,,99,C,1,60325
PL,PLMZ0170,,,PLMZ017,,98,C,2,60325
PL,PLMZ0180,,,PLMZ018,,98,C,2,60325
PL,PLMZ0190,,,PLMZ019,,98,C,2,60325
PL,PLMZ0200,,,PLMZ020,,99,C,1,60325
PL,PLMZ0210,,,PLMZ021,,98,C,2,60325
PL,PLMZ0220,,,PLMZ022,,95,C,5,60325
PL,PLMZ0230,,,PLMZ023,,92,C,8,60325
PL,PLMZ0240,,,PLMZ024,,100,C,0,60325
PL,PLMZ0250,,,PLMZ025,,99,C,1,60325
PL,PLMZ0261,,,PLMZ026,,98,C,1,60325
PL,PLMZ0262,,,PLMZ026,,1,C,0,60325
PL,PLMZ0270,,,PLMZ027,,95.7,C,3.6,60325
PL,PLMZ0280,,,PLMZ028,,100,C,0,60325
PL,PLMZ0290,,,PLMZ029,,91,C,9,60325
PL,PLMZ0300,,,PLMZ030,,97,C,3,60325
PL,PLMZ0310,,,PLMZ031,,100,C,0,60325
PL,PLMZ0320,,,PLMZ032,,90,C,10,60325
PL,PLMZ0330,,,PLMZ033,,98,C,2,60325
PL,PLMZ0350,,,PLMZ035,,98,C,2,60325
PL,PLMZ0360,,,PLMZ036,,82,C,18,60325
PL,PLMZ0370,,,PLMZ037,,99.8,C,0.2,60325
PL,PLMZ0390,,,PLMZ039,,99,C,1,60325
PL,PLMZ0400,,,PLMZ040,,90,C,10,60325
PL,PLMZ0410,,,PLMZ041,,98,C,2,60325
PL,PLMZ0421,,,PLMZ042,,95,C,1,60325
PL,PLMZ0420,,,PLMZ042,,4,C,0,60325
PL,PLMZ0430,,,PLMZ043,,98,C,2,60325
PL,PLMZ0440,,,PLMZ044,,96,C,4,60325
PL,PLMZ0450,,,PLMZ045,,98,C,2,60325
PL,PLMZ0460,,,PLMZ046,,94,C,6,60325
PL,PLMZ0470,,,PLMZ047,,97,C,3,60325
PL,PLMZ0480,,,PLMZ048,,96,C,4,60325
PL,PLMZ0490,,,PLMZ049,,94,C,6,60325
PL,PLMZ0500,,,PLMZ050,,78.8,C,21,60325
PL,PLMZ0510,,,PLMZ051,,98,C,2,60325
PL,PLMZ0520,,,PLMZ052,,99,C,1,60325
PL,PLMZ0530,,,PLMZ053,,99,C,1,60325
PL,PLMZ0540,,,PLMZ054,,99,C,1,60325
PL,PLMZ0550,,,PLMZ055,,99,C,1,60325
PL,PLMZ0570,,,PLMZ057,,95,C,3,60325
PL,PLMZ0600,,,PLMZ060,,98,C,2,60325
PL,PLMZ0610,,,PLMZ061,,100,C,0,60325
PL,PLMZ0620,,,PLMZ062,,56,C,44,60325
PL,PLMZ0630,,,PLMZ063,,100,C,0,60325
PL,PLMZ0650,,,PLMZ065,,89,C,11,60325
PL,PLMZ0660,,,PLMZ066,,99,C,1,60325
PL,PLMZ0670,,,PLMZ067,,95,C,5,60325
PL,PLMZ0681,,,PLMZ068,,55,C,0,60325
PL,PLMZ0682,,,PLMZ068,,23,C,0,60325
PL,PLMZ0683,,,PLMZ068,,22,C,0,60325
PL,PLMZ0690,,,PLMZ069,,98,C,2,60325
PL,PLMZ0700,,,PLMZ070,,98,C,2,60325
PL,PLMZ0710,,,PLMZ071,,83,C,17,60325
PL,PLMZ0720,,,PLMZ072,,71,C,29,60325
PL,PLMZ0730,,,PLMZ073,,91,C,9,60325
PL,PLMZ0750,,,PLMZ075,,98,C,2,60325
PL,PLMZ0760,,,PLMZ076,,98,C,2,60325
PL,PLMZ0771,,,PLMZ077,,44,C,12,60325
PL,PLMZ0772,,,PLMZ077,,12,C,3,60325
PL,PLMZ0773,,,PLMZ077,,12,C,3,60325
PL,PLMZ0774,,,PLMZ077,,11,C,3,60325
PL,PLMZ0791,,,PLMZ079,,78,C,22,60325
PL,PLMZ0792,,,PLMZ079,,0,C,0,60325
PL,PLMZ0800,,,PLMZ080,,97,C,3,60325
PL,PLMZ0810,,,PLMZ081,,93,C,7,60325
PL,PLMZ0820,,,PLMZ082,,99,C,1,60325
PL,PLMZ0830,,,PLMZ083,,100,C,0,60325
PL,PLMZ0840,,,PLMZ084,,99,C,1,60325
PL,PLNZ0860,,,PLMZ086,,99,C,1,60325
PL,PLMZ0880,,,PLMZ088,,75,C,24,60325
PL,PLMZ0890,,,PLMZ089,,98,C,2,60325
PL,PLMZ0900,,,PLMZ090,,98,C,2,60325
PL,PLMZ0910,,,PLMZ091,,99,C,1,60325
PL,PLMZ0920,,,PLMZ092,,99,C,1,60325
PL,PLMZ0930,,,PLMZ093,,100,C,0,60325
PL,PLMZ0940,,,PLMZ094,,100,C,0,60325
PL,PLMZ0950,,,PLMZ095,,96,C,4,60325
PL,PLMZ0960,,,PLMZ096,,99,C,1,60325
PL,PLMZ0970,,,PLMZ097,,73,C,27,60325
PL,PLMZ0990,,,PLMZ099,,64,C,36,60325
PL,PLMZ1000,,,PLMZ100,,99,C,1,60325
PL,PLMZ1010,,,PLMZ101,,66,C,34,60325
PL,PLMZ1030,,,PLMZ103,,95,C,5,60325
PL,PLMZ1040,,,PLMZ104,,90,C,9,60325
PL,PLMZ1050,,,PLMZ105,,100,C,0,60325
PL,PLMZ1070,,,PLMZ107,,100,C,0,60325
PL,PLMZ1080,,,PLMZ108,,98,C,2,60325
PL,PLMZ1090,,,PLMZ109,,98,C,2,60325
PL,PLMZ1100,,,PLMZ110,,86,C,13,60325
PL,PLMZ1110,,,PLMZ111,,98,C,2,60325
PL,PLMZ1120,,,PLMZ112,,99,C,1,60325
PL,PLMZ1130,,,PLMZ113,,97.2,C,2.7,60325
PL,PLMZ1700N,,,PLMZ170N,,100,C,0,60325
PL,PLMZ1710N,,,PLMZ171N,,100,C,0,60325
PL,PLMZ1730N,,,PLMZ173N,,55,C,42,60325
PL,PLMZ5010,,,PLMZ501,,97,C,3,60325
PL,PLMZ5020,,,PLMZ502,,74,C,26,60325
PL,PLMZ5030,,,PLMZ503,,100,C,0,60325
PL,PLMZ5040,,,PLMZ504,,0,C,94,60325
PL,PLMZ5050,,,PLMZ505,,84,C,16,60325
PL,PLMZ5060,,,PLMZ506,,0,C,0,60325
PL,PLMZ0082,,,PLMZ600,,100,C,0,60325
PL,PLOP0010,,,PLOP001,,98,C,2,60325
PL,PLOP0020,,,PLOP002,,99,C,1,60325
PL,PLOP0041,,,PLOP004,,90,C,100,60325
PL,PLOP0042,,,PLOP004,,10,C,0,60325
PL,PLOP0050,,,PLOP005,,100,C,100,60325
